avg_rating,total_reviews,avg_sentiment_score,positive_reviews,negative_reviews,active_days,positive_sentiment_pct,negative_sentiment_pct,sentiment_category,review_density,positive_ratio,global_product_id,source_platform_std
3.69,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_9679994,tiki
4.84,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_2732719,tiki
4.46,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_35278834,tiki
4.22,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_180912,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_112937202,tiki
4.57,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_5908851,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_2462825,tiki
3.99,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_24453956,tiki
3.87,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_35369594,tiki
3.97,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_35390547,tiki
4.66,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_144803533,tiki
4.59,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_24416554,tiki
4.79,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_35473618,tiki
4.19,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_206231163,tiki
4.54,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_14520200,tiki
4.28,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_58448882,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_58134526,tiki
4.92,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57913615,tiki
3.93,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57759987,tiki
4.46,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57705006,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57523356,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_573697,tiki
4.45,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57307532,tiki
4.72,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_202793622,tiki
4.55,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_2782635,tiki
4.34,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_75082841,tiki
4.61,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_36007224,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_201437397,tiki
4.82,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_57003467,tiki
4.8,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_14683301,tiki
3.59,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_75551911,tiki
4.17,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_127695415,tiki
4.64,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_27676319,tiki
4.61,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_361279,tiki
4.62,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_759024,tiki
3.67,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_36189773,tiki
4.49,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_566309,tiki
3.97,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_56608719,tiki
4.63,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_76062253,tiki
4.6,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_110791834,tiki
4.24,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10784603,tiki
4.07,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_56197070,tiki
